timestamp,ip_address,user,method,endpoint,status_code,response_bytes,requests_per_minute,user_agent,is_anomaly
2025-03-01T07:01:02,192.168.1.118,user_10,GET,/api/orders,200,1172,13,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T17:40:12,192.168.1.172,user_2,GET,/api/products,200,1754,6,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T16:12:22,192.168.1.87,user_26,GET,/api/products,200,3442,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T22:08:48,192.168.1.190,user_41,GET,/api/users,201,1254,2,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T21:29:14,192.168.1.104,user_5,GET,/login,304,308,6,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T00:47:35,10.0.241.229,user_7,PUT,/admin/export-all,404,48,116,nikto/2.5.0,1
2025-03-01T08:12:41,192.168.1.177,user_33,GET,/api/search,304,2660,12,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T12:36:36,192.168.1.145,user_40,GET,/api/products,200,2075,2,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T13:08:37,192.168.1.113,user_33,POST,/login,201,3919,7,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T12:02:14,192.168.1.38,user_11,GET,/api/search,301,1912,5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T15:57:24,192.168.1.99,user_18,GET,/login,200,1385,10,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T07:46:20,192.168.1.249,user_19,GET,/home,200,1393,7,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T07:18:29,192.168.1.129,user_4,GET,/api/search,301,1505,10,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T18:49:20,192.168.1.220,user_35,GET,/api/products,200,3419,10,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T22:53:27,192.168.1.44,user_26,GET,/home,200,2886,9,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T14:12:25,192.168.1.81,user_19,GET,/api/search,200,1963,14,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T20:40:50,192.168.1.12,user_26,POST,/api/search,200,1921,3,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T22:34:43,192.168.1.104,user_29,GET,/api/users,200,3918,3,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T22:53:05,192.168.1.164,user_23,POST,/api/products,200,3097,7,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T18:13:47,192.168.1.9,user_30,GET,/api/users,200,3055,3,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T22:33:38,192.168.1.38,user_34,POST,/api/users,201,1669,9,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T14:18:13,192.168.1.202,user_29,GET,/api/search,200,3479,10,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T02:25:19,10.0.217.183,user_7,PATCH,/admin/export-all,401,136649,395,sqlmap/1.7,1
2025-03-01T12:36:05,192.168.1.117,user_12,GET,/api/orders,304,2276,13,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T20:36:08,192.168.1.124,user_21,GET,/login,200,2643,10,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T11:55:53,192.168.1.148,user_38,GET,/api/orders,301,3594,1,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T23:34:24,10.0.242.237,user_4,PATCH,/admin/config,500,10,69,,1
2025-03-01T08:35:30,192.168.1.240,user_7,GET,/api/orders,304,564,5,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T16:47:08,192.168.1.61,user_35,GET,/login,200,4923,1,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T14:22:48,192.168.1.49,user_49,GET,/api/products,200,1359,13,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T04:07:54,10.0.92.63,user_1,POST,/api/debug,404,48,159,nikto/2.5.0,1
2025-03-01T19:30:35,192.168.1.241,user_12,POST,/api/products,304,4255,9,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T11:40:06,192.168.1.239,user_28,GET,/api/users,201,2768,5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T22:52:49,192.168.1.145,user_42,GET,/api/products,301,1018,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T13:50:43,192.168.1.29,user_25,GET,/dashboard,200,2149,11,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T20:13:18,192.168.1.235,user_20,GET,/api/users,200,3877,5,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T14:36:30,192.168.1.134,user_17,GET,/home,201,3849,13,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T15:54:42,192.168.1.130,user_19,GET,/login,304,1089,10,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T14:54:52,192.168.1.210,user_29,GET,/dashboard,200,2866,7,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T00:14:17,10.0.71.242,user_3,PATCH,/admin/users/delete,401,273687,134,nikto/2.5.0,1
2025-03-01T01:44:22,10.0.108.98,user_6,DELETE,/api/v1/internal/keys,403,289292,93,python-requests/2.31.0,1
2025-03-01T12:43:52,192.168.1.49,user_31,GET,/api/search,200,3570,3,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T11:07:54,192.168.1.188,user_32,GET,/home,301,1418,4,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T11:43:03,192.168.1.241,user_40,POST,/dashboard,304,1362,6,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T09:44:43,192.168.1.207,user_43,GET,/login,301,3291,9,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T18:51:50,192.168.1.162,user_34,GET,/home,200,3657,11,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T15:03:51,192.168.1.78,user_39,GET,/api/users,201,305,11,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T17:15:04,192.168.1.110,user_49,GET,/dashboard,304,4417,3,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T01:14:41,10.0.105.86,user_6,POST,/api/debug,502,32,274,nikto/2.5.0,1
2025-03-01T21:38:27,192.168.1.48,user_19,GET,/home,200,2984,8,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T09:47:19,192.168.1.180,user_4,GET,/dashboard,200,839,10,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T12:18:05,192.168.1.25,user_50,POST,/api/users,201,1120,7,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T02:16:31,10.0.109.74,user_3,PATCH,/admin/config,403,496880,63,curl/7.88.1,1
2025-03-01T17:24:49,192.168.1.159,user_1,GET,/api/search,304,3441,9,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T17:32:00,192.168.1.249,user_10,GET,/api/products,200,905,4,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T22:27:32,192.168.1.129,user_26,POST,/api/users,301,425,14,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T22:55:03,192.168.1.252,user_40,GET,/api/products,301,3729,12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T23:12:03,10.0.33.158,user_3,PUT,/api/debug,502,289292,75,python-requests/2.31.0,1
2025-03-01T10:58:37,192.168.1.52,user_3,GET,/dashboard,200,1229,5,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T19:21:54,192.168.1.240,user_32,GET,/api/users,201,2040,4,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T15:19:37,192.168.1.53,user_43,GET,/dashboard,304,2462,5,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T07:06:29,192.168.1.214,user_4,POST,/login,201,4223,6,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T22:49:24,192.168.1.13,user_14,GET,/api/users,304,2851,5,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T09:55:10,192.168.1.66,user_49,GET,/api/users,200,3010,4,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T13:43:26,192.168.1.32,user_23,GET,/api/orders,301,3439,13,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T13:58:49,192.168.1.46,user_1,POST,/api/search,304,4260,14,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T16:06:06,192.168.1.232,user_33,GET,/login,200,4405,3,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T08:41:33,192.168.1.114,user_38,GET,/api/products,301,3989,4,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T12:32:05,192.168.1.187,user_8,GET,/home,200,1665,2,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T01:45:23,10.0.238.148,user_10,DELETE,/admin/export-all,403,40,62,sqlmap/1.7,1
2025-03-01T04:11:31,10.0.8.99,user_2,POST,/api/../etc/passwd,403,13,129,sqlmap/1.7,1
2025-03-01T19:25:57,192.168.1.104,user_24,GET,/login,200,2378,5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T00:35:34,10.0.234.226,user_5,PUT,/api/v1/internal/keys,404,27,351,curl/7.88.1,1
2025-03-01T18:58:54,192.168.1.39,user_18,POST,/dashboard,201,646,12,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T12:50:03,192.168.1.123,user_50,GET,/home,200,4807,6,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T22:42:49,192.168.1.102,user_29,GET,/api/orders,200,3401,7,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T16:55:24,192.168.1.93,user_42,GET,/api/search,304,1264,7,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T16:00:11,192.168.1.36,user_48,POST,/dashboard,200,4336,12,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T14:27:40,192.168.1.88,user_28,GET,/login,200,1882,13,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T21:07:34,192.168.1.203,user_32,GET,/login,201,442,13,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T18:22:36,192.168.1.134,user_14,GET,/api/products,200,3380,6,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T00:25:03,10.0.151.246,user_7,PUT,/admin/users/delete,502,358872,179,nikto/2.5.0,1
2025-03-01T18:02:54,192.168.1.189,user_9,POST,/api/search,304,1077,10,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T00:20:23,10.0.240.221,user_7,PUT,/api/debug,403,2,166,python-requests/2.31.0,1
2025-03-01T09:25:07,192.168.1.178,user_5,POST,/api/products,200,456,11,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T20:31:34,192.168.1.82,user_37,GET,/home,200,4511,10,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T08:12:22,192.168.1.163,user_6,GET,/api/products,304,3361,6,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T19:48:25,192.168.1.90,user_28,POST,/api/search,200,2458,11,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T00:38:18,10.0.241.68,user_10,POST,/api/debug,404,109155,273,curl/7.88.1,1
2025-03-01T22:47:38,192.168.1.160,user_18,GET,/api/orders,301,3675,6,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T16:40:37,192.168.1.47,user_25,GET,/api/orders,201,3768,4,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T17:57:35,192.168.1.133,user_16,POST,/api/products,200,3590,9,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T22:25:25,192.168.1.101,user_38,GET,/api/orders,201,1902,2,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T10:50:43,192.168.1.51,user_50,POST,/dashboard,200,1556,6,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T22:03:00,192.168.1.154,user_37,GET,/dashboard,200,3348,8,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T08:03:48,192.168.1.118,user_10,GET,/api/orders,200,2853,13,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T10:48:33,192.168.1.62,user_48,GET,/dashboard,200,1845,14,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T10:10:49,192.168.1.144,user_15,GET,/api/search,200,3046,4,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T13:05:37,192.168.1.83,user_11,POST,/api/users,304,3767,3,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T18:25:26,192.168.1.187,user_26,GET,/home,301,3731,4,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T13:58:51,192.168.1.1,user_21,POST,/home,200,439,11,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T17:13:08,192.168.1.78,user_42,GET,/api/products,200,1324,13,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T20:01:47,192.168.1.124,user_29,GET,/dashboard,304,4912,3,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T15:35:49,192.168.1.213,user_31,GET,/dashboard,200,3724,10,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T16:47:29,192.168.1.166,user_24,GET,/dashboard,200,1445,3,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T11:30:32,192.168.1.171,user_9,POST,/api/users,200,4864,10,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T19:14:36,192.168.1.29,user_32,GET,/login,201,825,4,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T11:44:52,192.168.1.220,user_35,GET,/api/orders,200,4877,7,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T15:22:30,192.168.1.215,user_30,POST,/api/products,304,3885,11,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T20:21:15,192.168.1.206,user_38,POST,/dashboard,301,4172,6,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T20:26:23,192.168.1.127,user_30,GET,/api/orders,200,803,13,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T11:35:46,192.168.1.215,user_39,POST,/api/search,201,4896,3,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T19:08:14,192.168.1.121,user_25,GET,/api/products,304,4523,4,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T21:02:11,192.168.1.36,user_42,GET,/home,200,4237,2,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T20:29:29,192.168.1.90,user_35,GET,/api/users,301,4691,10,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T01:19:38,10.0.122.234,user_6,POST,/api/../etc/passwd,401,24,127,curl/7.88.1,1
2025-03-01T19:17:43,192.168.1.225,user_46,GET,/dashboard,301,2491,9,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T11:44:07,192.168.1.227,user_13,GET,/login,200,1238,4,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T08:41:57,192.168.1.109,user_28,GET,/api/products,304,1625,12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T22:06:43,192.168.1.161,user_24,GET,/home,201,568,3,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T09:56:31,192.168.1.95,user_19,GET,/api/search,200,2596,13,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T08:03:16,192.168.1.12,user_33,GET,/home,200,2686,14,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T02:19:59,10.0.106.193,user_3,DELETE,/api/debug,401,116433,140,curl/7.88.1,1
2025-03-01T11:48:48,192.168.1.222,user_35,GET,/api/products,200,2626,2,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T21:33:29,192.168.1.98,user_11,POST,/api/search,301,1977,3,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T20:01:45,192.168.1.250,user_2,POST,/api/search,200,1115,9,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T16:14:31,192.168.1.98,user_48,GET,/api/products,301,1768,13,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T02:51:05,10.0.200.154,user_1,DELETE,/api/debug,404,36,303,python-requests/2.31.0,1
2025-03-01T03:43:44,10.0.114.209,user_4,PATCH,/api/../etc/passwd,502,470804,413,sqlmap/1.7,1
2025-03-01T21:44:13,192.168.1.237,user_17,GET,/api/users,200,1324,6,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T21:47:29,192.168.1.5,user_26,GET,/api/products,200,3190,7,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T20:19:48,192.168.1.104,user_9,GET,/api/users,301,2797,5,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T09:36:43,192.168.1.51,user_28,GET,/api/orders,200,555,14,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T20:42:20,192.168.1.237,user_48,POST,/login,200,1043,3,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T04:29:45,10.0.206.73,user_7,DELETE,/api/v1/internal/keys,403,21,169,nikto/2.5.0,1
2025-03-01T04:27:29,10.0.55.33,user_5,PATCH,/api/debug,403,10,92,python-requests/2.31.0,1
2025-03-01T00:08:00,10.0.102.201,user_7,DELETE,/admin/users/delete,502,138263,166,sqlmap/1.7,1
2025-03-01T10:22:56,192.168.1.144,user_12,GET,/api/search,200,817,6,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T21:52:43,192.168.1.24,user_44,POST,/dashboard,200,2465,8,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T09:30:27,192.168.1.132,user_9,GET,/home,304,2703,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T17:51:03,192.168.1.225,user_10,GET,/api/products,200,3601,3,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T08:09:31,192.168.1.130,user_6,GET,/home,200,776,10,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T11:14:09,192.168.1.1,user_31,GET,/api/search,200,4207,7,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T15:01:20,192.168.1.203,user_2,GET,/api/orders,201,3616,14,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T10:43:22,192.168.1.252,user_32,GET,/api/search,304,1362,7,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T07:13:40,192.168.1.1,user_46,POST,/dashboard,200,1288,9,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T17:41:52,192.168.1.237,user_29,GET,/dashboard,201,2634,10,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T21:41:51,192.168.1.18,user_32,POST,/api/orders,200,3160,12,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T04:40:39,10.0.162.178,user_1,PUT,/admin/config,500,15,127,python-requests/2.31.0,1
2025-03-01T21:27:26,192.168.1.246,user_47,GET,/home,201,1960,14,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T09:35:12,192.168.1.155,user_8,GET,/api/users,201,3050,13,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T21:03:24,192.168.1.8,user_39,GET,/dashboard,200,872,7,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T14:39:21,192.168.1.113,user_15,GET,/dashboard,200,2853,14,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T12:41:00,192.168.1.224,user_27,GET,/api/search,201,1032,1,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T10:01:32,192.168.1.233,user_36,GET,/api/search,301,3915,2,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T07:11:50,192.168.1.177,user_21,GET,/login,200,4531,11,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T16:37:54,192.168.1.49,user_25,GET,/api/users,200,2259,4,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T15:41:12,192.168.1.206,user_36,GET,/api/search,201,1600,10,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T21:42:51,192.168.1.141,user_28,GET,/login,200,3359,11,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T14:12:19,192.168.1.93,user_42,GET,/api/orders,304,4949,13,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T19:04:07,192.168.1.189,user_11,POST,/api/orders,200,2570,11,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T22:56:40,192.168.1.58,user_21,POST,/api/products,200,4114,14,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T12:00:52,192.168.1.47,user_24,GET,/dashboard,200,1086,11,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T11:12:38,192.168.1.252,user_9,POST,/api/orders,201,3086,2,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T19:42:00,192.168.1.145,user_50,GET,/login,301,3117,12,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T08:51:52,192.168.1.30,user_20,GET,/api/search,301,1504,4,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T22:18:17,192.168.1.213,user_42,GET,/api/search,200,1615,10,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T20:21:50,192.168.1.198,user_41,GET,/dashboard,200,379,14,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T21:07:38,192.168.1.113,user_22,GET,/home,304,4106,2,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T20:03:46,192.168.1.1,user_4,GET,/dashboard,200,1508,12,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T01:25:41,10.0.119.6,user_1,PUT,/api/debug,401,176865,429,nikto/2.5.0,1
2025-03-01T08:20:50,192.168.1.47,user_6,POST,/api/search,200,4984,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T11:35:19,192.168.1.205,user_21,GET,/api/users,304,4247,12,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T10:08:12,192.168.1.178,user_13,POST,/api/search,201,1735,9,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T13:38:08,192.168.1.55,user_26,GET,/api/users,200,3841,4,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T07:57:39,192.168.1.194,user_35,GET,/api/search,301,2045,5,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T11:49:28,192.168.1.38,user_50,GET,/api/orders,200,456,9,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T20:34:57,192.168.1.110,user_11,GET,/api/products,200,386,3,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T14:14:50,192.168.1.243,user_33,GET,/api/orders,200,2848,10,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T10:55:24,192.168.1.247,user_30,GET,/login,304,523,13,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T16:14:59,192.168.1.161,user_26,GET,/login,200,4611,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T15:12:15,192.168.1.70,user_3,GET,/api/users,200,2894,10,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T19:50:46,192.168.1.230,user_16,GET,/home,301,709,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T09:28:47,192.168.1.190,user_46,GET,/api/users,200,558,14,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T13:44:31,192.168.1.133,user_32,GET,/home,301,2346,12,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T18:42:19,192.168.1.253,user_44,GET,/home,201,4855,13,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T16:13:43,192.168.1.17,user_44,GET,/login,200,4678,1,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T20:57:56,192.168.1.101,user_3,GET,/api/orders,201,1041,6,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T15:44:36,192.168.1.55,user_24,GET,/dashboard,200,1706,13,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T11:40:44,192.168.1.140,user_47,POST,/api/orders,304,1518,7,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T13:42:56,192.168.1.164,user_14,GET,/home,200,816,13,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T02:25:39,10.0.48.189,user_5,PUT,/api/v1/internal/keys,401,22,383,sqlmap/1.7,1
2025-03-01T02:20:59,10.0.235.239,user_5,PATCH,/api/v1/internal/keys,403,40,276,nikto/2.5.0,1
2025-03-01T12:39:51,192.168.1.197,user_28,GET,/api/products,200,3922,12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T03:59:26,10.0.16.165,user_8,PUT,/admin/users/delete,502,12,454,sqlmap/1.7,1
2025-03-01T22:13:38,192.168.1.64,user_24,GET,/home,304,4493,13,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T10:15:39,192.168.1.97,user_48,GET,/api/products,200,3181,9,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T17:40:56,192.168.1.195,user_44,GET,/login,201,3463,11,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T19:58:44,192.168.1.69,user_2,GET,/api/users,200,4738,12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T15:46:25,192.168.1.170,user_20,GET,/home,200,1959,11,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T13:54:40,192.168.1.249,user_34,GET,/api/search,201,1514,10,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T07:29:25,192.168.1.155,user_23,POST,/api/orders,200,3438,14,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T13:12:46,192.168.1.218,user_23,GET,/api/orders,200,1015,2,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T21:11:34,192.168.1.82,user_37,GET,/dashboard,201,438,14,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T09:52:57,192.168.1.35,user_22,GET,/api/orders,200,812,13,Mozilla/5.0 (X11; Linux x86_64),0
